date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1956-07-01,13.46,0.51,3,"1953-07-01 1955-07-01",94.38,0.82,3,"1953-07-01 1955-07-01",23.58,0.65,12,"1944-07-01 1955-07-01",19.67,3.19,3,"1953-07-01 1955-07-01",7.45,0.43,3,"1953-07-01 1955-07-01",45.65,0.49,3,"1953-07-01 1955-07-01",8.51,0.91,12,"1944-07-01 1955-07-01",1.27,0.22,3,"1953-07-01 1955-07-01",73.06,20.86,12,"1944-07-01 1955-07-01",,,,,,,,,0,0,1,"1955-07-01 1955-07-01",,,,
1956-06-01,9.75,1.02,3,"1953-06-01 1955-06-01",91.36,1.9,3,"1953-06-01 1955-06-01",20.81,1.51,12,"1944-06-01 1955-06-01",18.93,3.54,3,"1953-06-01 1955-06-01",3.77,0.81,3,"1953-06-01 1955-06-01",42.94,1.87,3,"1953-06-01 1955-06-01",5.5,1.41,12,"1944-06-01 1955-06-01",0.97,0.36,3,"1953-06-01 1955-06-01",55.71,28.06,12,"1944-06-01 1955-06-01",,,,,,,,,0,0,1,"1955-06-01 1955-06-01",,,,
1956-05-01,4.22,0.2,3,"1953-05-01 1955-05-01",86.69,2.47,3,"1953-05-01 1955-05-01",16.43,2.17,12,"1944-05-01 1955-05-01",21.54,3.7,3,"1953-05-01 1955-05-01",-2.64,0.67,3,"1953-05-01 1955-05-01",36.94,5.23,3,"1953-05-01 1955-05-01",1.67,1.65,12,"1944-05-01 1955-05-01",1.75,0.65,3,"1953-05-01 1955-05-01",28.28,15.16,12,"1944-05-01 1955-05-01",,,,,,,,,0,0,1,"1955-05-01 1955-05-01",,,,
1956-04-01,-3.7,3.61,3,"1953-04-01 1955-04-01",88.82,4.51,3,"1953-04-01 1955-04-01",7.31,4.77,12,"1944-04-01 1955-04-01",20.92,1.16,3,"1953-04-01 1955-04-01",-11.59,5.09,3,"1953-04-01 1955-04-01",44.67,1.53,3,"1953-04-01 1955-04-01",-6.16,4.37,12,"1944-04-01 1955-04-01",1.57,0.27,3,"1953-04-01 1955-04-01",22.17,12.4,12,"1944-04-01 1955-04-01",,,,,,,,,2.4,0,1,"1955-04-01 1955-04-01",,,,
1956-03-01,-9.87,3.04,3,"1953-03-01 1955-03-01",88.8,3.87,3,"1953-03-01 1955-03-01",-2.52,3.58,12,"1944-03-01 1955-03-01",19.71,1.99,3,"1953-03-01 1955-03-01",-19.85,4.89,3,"1953-03-01 1955-03-01",54.86,2.52,3,"1953-03-01 1955-03-01",-16.5,4.01,12,"1944-03-01 1955-03-01",1.83,0.78,3,"1953-03-01 1955-03-01",17.43,16.77,12,"1944-03-01 1955-03-01",,,,,,,,,33.4,0,1,"1955-03-01 1955-03-01",,,,
1956-02-01,-11.14,3.52,3,"1953-02-01 1955-02-01",90.13,4.81,3,"1953-02-01 1955-02-01",-10.86,4.09,12,"1944-02-01 1955-02-01",19.74,1.81,3,"1953-02-01 1955-02-01",-22.2,4.85,3,"1953-02-01 1955-02-01",64.37,6.92,3,"1953-02-01 1955-02-01",-23.64,4.28,12,"1944-02-01 1955-02-01",1.2,0.47,3,"1953-02-01 1955-02-01",14.86,12.32,12,"1944-02-01 1955-02-01",,,,,,,,,35.4,0,1,"1955-02-01 1955-02-01",,,,
1956-01-01,-21.12,4.46,3,"1953-01-01 1955-01-01",89.47,8.04,3,"1953-01-01 1955-01-01",-15.29,5.92,12,"1944-01-01 1955-01-01",14.16,2.06,3,"1953-01-01 1955-01-01",-29.53,3.68,3,"1953-01-01 1955-01-01",73.41,10.44,3,"1953-01-01 1955-01-01",-26.76,5.9,12,"1944-01-01 1955-01-01",0.39,0.23,3,"1953-01-01 1955-01-01",17.97,10.82,12,"1944-01-01 1955-01-01",,,,,,,,,25.4,0,1,"1955-01-01 1955-01-01",,,,
1955-12-01,-9.01,1.04,2,"1953-12-01 1954-12-01",89.55,0.26,2,"1953-12-01 1954-12-01",-11.93,4.79,11,"1944-12-01 1954-12-01",18.9,0.35,2,"1953-12-01 1954-12-01",-17.49,1.7,2,"1953-12-01 1954-12-01",71.18,1.08,2,"1953-12-01 1954-12-01",-22,5.3,11,"1944-12-01 1954-12-01",1.26,0.29,2,"1953-12-01 1954-12-01",19.35,11.62,11,"1944-12-01 1954-12-01",,,,,,,,,,,,,,,,
1955-11-01,-2.6,0.37,2,"1953-11-01 1954-11-01",93.08,2.22,2,"1953-11-01 1954-11-01",-3.06,4.29,11,"1944-11-01 1954-11-01",17.88,1.55,2,"1953-11-01 1954-11-01",-9.83,0.85,2,"1953-11-01 1954-11-01",70.72,4.95,2,"1953-11-01 1954-11-01",-11.9,4.45,11,"1944-11-01 1954-11-01",1.58,0.82,2,"1953-11-01 1954-11-01",19.33,14.51,11,"1944-11-01 1954-11-01",,,,,,,,,,,,,,,,
1955-10-01,2.02,0.68,2,"1953-10-01 1954-10-01",91.95,1.11,2,"1953-10-01 1954-10-01",8.78,3.03,11,"1944-10-01 1954-10-01",21.94,0.71,2,"1953-10-01 1954-10-01",-4.27,0.69,2,"1953-10-01 1954-10-01",50.98,3.11,2,"1953-10-01 1954-10-01",-2.92,1.94,11,"1944-10-01 1954-10-01",1.5,0.98,2,"1953-10-01 1954-10-01",16.25,8.76,11,"1944-10-01 1954-10-01",,,,,,,,,,,,,,,,
1955-09-01,7.79,0.33,2,"1953-09-01 1954-09-01",95.9,0,2,"1953-09-01 1954-09-01",15.78,1.49,11,"1944-09-01 1954-09-01",21.28,0.75,2,"1953-09-01 1954-09-01",1.71,0.76,2,"1953-09-01 1954-09-01",55.18,2.42,2,"1953-09-01 1954-09-01",2.54,0.98,11,"1944-09-01 1954-09-01",1.62,0.62,2,"1953-09-01 1954-09-01",41.05,13.4,11,"1944-09-01 1954-09-01",,,,,,,,,,,,,,,,
1955-08-01,13.4,0.69,2,"1953-08-01 1954-08-01",96.37,0.63,2,"1953-08-01 1954-08-01",21.64,1.56,11,"1944-08-01 1954-08-01",18.87,1.39,2,"1953-08-01 1954-08-01",7.33,0.14,2,"1953-08-01 1954-08-01",50.11,3.63,2,"1953-08-01 1954-08-01",6.75,1.27,11,"1944-08-01 1954-08-01",1.37,0.11,2,"1953-08-01 1954-08-01",56.18,15.18,11,"1944-08-01 1954-08-01",,,,,,,,,,,,,,,,
1955-07-01,13.12,0.18,2,"1953-07-01 1954-07-01",94.95,0.11,2,"1953-07-01 1954-07-01",23.61,0.66,11,"1944-07-01 1954-07-01",18.5,3.34,2,"1953-07-01 1954-07-01",7.36,0.49,2,"1953-07-01 1954-07-01",45.42,0.45,2,"1953-07-01 1954-07-01",8.36,0.81,11,"1944-07-01 1954-07-01",1.16,0.19,2,"1953-07-01 1954-07-01",74.91,20.82,11,"1944-07-01 1954-07-01",,,,,,,,,,,,,,,,
1955-06-01,9.12,0.59,2,"1953-06-01 1954-06-01",92.13,1.9,2,"1953-06-01 1954-06-01",20.61,1.42,11,"1944-06-01 1954-06-01",17.67,3.73,2,"1953-06-01 1954-06-01",3.26,0.43,2,"1953-06-01 1954-06-01",44.12,1.05,2,"1953-06-01 1954-06-01",5.29,1.28,11,"1944-06-01 1954-06-01",0.87,0.4,2,"1953-06-01 1954-06-01",54.38,28.95,11,"1944-06-01 1954-06-01",,,,,,,,,,,,,,,,
1955-05-01,4.36,0.07,2,"1953-05-01 1954-05-01",85.82,2.63,2,"1953-05-01 1954-05-01",16.39,2.26,11,"1944-05-01 1954-05-01",19.39,2.58,2,"1953-05-01 1954-05-01",-2.31,0.58,2,"1953-05-01 1954-05-01",38.05,6.11,2,"1953-05-01 1954-05-01",1.74,1.71,11,"1944-05-01 1954-05-01",2,0.68,2,"1953-05-01 1954-05-01",27.78,15.74,11,"1944-05-01 1954-05-01",,,,,,,,,,,,,,,,
1955-04-01,-5.43,3.26,2,"1953-04-01 1954-04-01",88.42,5.48,2,"1953-04-01 1954-04-01",7.16,4.96,11,"1944-04-01 1954-04-01",20.62,1.32,2,"1953-04-01 1954-04-01",-14.01,4.63,2,"1953-04-01 1954-04-01",43.7,0.83,2,"1953-04-01 1954-04-01",-6.44,4.45,11,"1944-04-01 1954-04-01",1.43,0.23,2,"1953-04-01 1954-04-01",21.92,12.92,11,"1944-04-01 1954-04-01",,,,,,,,,,,,,,,,
1955-03-01,-7.74,0.56,2,"1953-03-01 1954-03-01",89.76,4.44,2,"1953-03-01 1954-03-01",-1.93,3.14,11,"1944-03-01 1954-03-01",19.35,2.35,2,"1953-03-01 1954-03-01",-16.62,2.13,2,"1953-03-01 1954-03-01",53.69,2.34,2,"1953-03-01 1954-03-01",-16,3.81,11,"1944-03-01 1954-03-01",2.13,0.81,2,"1953-03-01 1954-03-01",15.18,15.69,11,"1944-03-01 1954-03-01",,,,,,,,,,,,,,,,
1955-02-01,-8.81,1.51,2,"1953-02-01 1954-02-01",91.52,5.38,2,"1953-02-01 1954-02-01",-10.72,4.24,11,"1944-02-01 1954-02-01",19.64,2.21,2,"1953-02-01 1954-02-01",-18.79,0.55,2,"1953-02-01 1954-02-01",62.64,7.93,2,"1953-02-01 1954-02-01",-23.53,4.45,11,"1944-02-01 1954-02-01",1.52,0.16,2,"1953-02-01 1954-02-01",14.13,12.61,11,"1944-02-01 1954-02-01",,,,,,,,,,,,,,,,
1955-01-01,-23.52,3.52,2,"1953-01-01 1954-01-01",90,9.81,2,"1953-01-01 1954-01-01",-15.51,6.14,11,"1944-01-01 1954-01-01",13.31,2.05,2,"1953-01-01 1954-01-01",-31.2,3.46,2,"1953-01-01 1954-01-01",73.74,12.77,2,"1953-01-01 1954-01-01",-27.06,6.08,11,"1944-01-01 1954-01-01",0.45,0.26,2,"1953-01-01 1954-01-01",15.2,5.98,11,"1944-01-01 1954-01-01",,,,,,,,,,,,,,,,
1954-12-01,-10.06,0,1,"1953-12-01 1953-12-01",89.29,0,1,"1953-12-01 1953-12-01",-12.68,4.37,10,"1944-12-01 1953-12-01",19.26,0,1,"1953-12-01 1953-12-01",-19.2,0,1,"1953-12-01 1953-12-01",72.26,0,1,"1953-12-01 1953-12-01",-22.9,4.69,10,"1944-12-01 1953-12-01",0.97,0,1,"1953-12-01 1953-12-01",18.78,12.04,10,"1944-12-01 1953-12-01",,,,,,,,,,,,,,,,
1954-11-01,-2.97,0,1,"1953-11-01 1953-11-01",95.3,0,1,"1953-11-01 1953-11-01",-3.64,4.07,10,"1944-11-01 1953-11-01",16.33,0,1,"1953-11-01 1953-11-01",-10.68,0,1,"1953-11-01 1953-11-01",75.67,0,1,"1953-11-01 1953-11-01",-12.5,4.22,10,"1944-11-01 1953-11-01",0.77,0,1,"1953-11-01 1953-11-01",20.27,14.9,10,"1944-11-01 1953-11-01",,,,,,,,,,,,,,,,
1954-10-01,2.7,0,1,"1953-10-01 1953-10-01",93.06,0,1,"1953-10-01 1953-10-01",8.71,3.17,10,"1944-10-01 1953-10-01",21.23,0,1,"1953-10-01 1953-10-01",-3.58,0,1,"1953-10-01 1953-10-01",54.1,0,1,"1953-10-01 1953-10-01",-3.06,1.98,10,"1944-10-01 1953-10-01",0.52,0,1,"1953-10-01 1953-10-01",17.39,8.38,10,"1944-10-01 1953-10-01",,,,,,,,,,,,,,,,
1954-09-01,8.13,0,1,"1953-09-01 1953-09-01",95.9,0,1,"1953-09-01 1953-09-01",15.86,1.54,10,"1944-09-01 1953-09-01",20.53,0,1,"1953-09-01 1953-09-01",2.47,0,1,"1953-09-01 1953-09-01",57.6,0,1,"1953-09-01 1953-09-01",2.49,1.01,10,"1944-09-01 1953-09-01",1,0,1,"1953-09-01 1953-09-01",40.08,13.68,10,"1944-09-01 1953-09-01",,,,,,,,,,,,,,,,
1954-08-01,14.09,0,1,"1953-08-01 1953-08-01",95.74,0,1,"1953-08-01 1953-08-01",21.74,1.6,10,"1944-08-01 1953-08-01",20.26,0,1,"1953-08-01 1953-08-01",7.46,0,1,"1953-08-01 1953-08-01",46.48,0,1,"1953-08-01 1953-08-01",6.6,1.25,10,"1944-08-01 1953-08-01",1.26,0,1,"1953-08-01 1953-08-01",56.59,15.87,10,"1944-08-01 1953-08-01",,,,,,,,,,,,,,,,
1954-07-01,12.94,0,1,"1953-07-01 1953-07-01",95.06,0,1,"1953-07-01 1953-07-01",23.66,0.68,10,"1944-07-01 1953-07-01",15.16,0,1,"1953-07-01 1953-07-01",6.86,0,1,"1953-07-01 1953-07-01",44.97,0,1,"1953-07-01 1953-07-01",8.18,0.58,10,"1944-07-01 1953-07-01",0.97,0,1,"1953-07-01 1953-07-01",73.39,21.25,10,"1944-07-01 1953-07-01",,,,,,,,,,,,,,,,
1954-06-01,8.52,0,1,"1953-06-01 1953-06-01",90.23,0,1,"1953-06-01 1953-06-01",20.66,1.48,10,"1944-06-01 1953-06-01",13.93,0,1,"1953-06-01 1953-06-01",2.83,0,1,"1953-06-01 1953-06-01",45.17,0,1,"1953-06-01 1953-06-01",5.15,1.26,10,"1944-06-01 1953-06-01",0.47,0,1,"1953-06-01 1953-06-01",47.75,20.93,10,"1944-06-01 1953-06-01",,,,,,,,,,,,,,,,
1954-05-01,4.42,0,1,"1953-05-01 1953-05-01",83.19,0,1,"1953-05-01 1953-05-01",16.54,2.31,10,"1944-05-01 1953-05-01",16.81,0,1,"1953-05-01 1953-05-01",-2.89,0,1,"1953-05-01 1953-05-01",31.94,0,1,"1953-05-01 1953-05-01",1.73,1.79,10,"1944-05-01 1953-05-01",1.32,0,1,"1953-05-01 1953-05-01",27.78,16.5,10,"1944-05-01 1953-05-01",,,,,,,,,,,,,,,,
1954-04-01,-2.17,0,1,"1953-04-01 1953-04-01",93.9,0,1,"1953-04-01 1953-04-01",7.91,4.57,10,"1944-04-01 1953-04-01",19.3,0,1,"1953-04-01 1953-04-01",-9.38,0,1,"1953-04-01 1953-04-01",42.87,0,1,"1953-04-01 1953-04-01",-5.64,3.83,10,"1944-04-01 1953-04-01",1.67,0,1,"1953-04-01 1953-04-01",20.71,12.94,10,"1944-04-01 1953-04-01",,,,,,,,,,,,,,,,
1954-03-01,-7.18,0,1,"1953-03-01 1953-03-01",94.19,0,1,"1953-03-01 1953-03-01",-1.93,3.29,10,"1944-03-01 1953-03-01",17,0,1,"1953-03-01 1953-03-01",-14.49,0,1,"1953-03-01 1953-03-01",56.03,0,1,"1953-03-01 1953-03-01",-16.1,3.98,10,"1944-03-01 1953-03-01",1.32,0,1,"1953-03-01 1953-03-01",15.73,16.35,10,"1944-03-01 1953-03-01",,,,,,,,,,,,,,,,
1954-02-01,-7.3,0,1,"1953-02-01 1953-02-01",96.89,0,1,"1953-02-01 1953-02-01",-11.29,4.02,10,"1944-02-01 1953-02-01",17.43,0,1,"1953-02-01 1953-02-01",-18.24,0,1,"1953-02-01 1953-02-01",70.57,0,1,"1953-02-01 1953-02-01",-24.34,3.81,10,"1944-02-01 1953-02-01",1.36,0,1,"1953-02-01 1953-02-01",11.75,10.62,10,"1944-02-01 1953-02-01",,,,,,,,,,,,,,,,
1954-01-01,-20,0,1,"1953-01-01 1953-01-01",99.81,0,1,"1953-01-01 1953-01-01",-14.78,5.97,10,"1944-01-01 1953-01-01",11.26,0,1,"1953-01-01 1953-01-01",-27.74,0,1,"1953-01-01 1953-01-01",86.52,0,1,"1953-01-01 1953-01-01",-26.44,6.04,10,"1944-01-01 1953-01-01",0.19,0,1,"1953-01-01 1953-01-01",15.51,6.19,10,"1944-01-01 1953-01-01",,,,,,,,,,,,,,,,
1953-12-01,,,,,,,,,-13.26,4.22,9,"1944-12-01 1952-12-01",,,,,,,,,,,,,-23.61,4.4,9,"1944-12-01 1952-12-01",,,,,17.08,11.49,9,"1944-12-01 1952-12-01",,,,,,,,,,,,,,,,
1953-11-01,,,,,,,,,-4.03,4.11,9,"1944-11-01 1952-11-01",,,,,,,,,,,,,-12.94,4.22,9,"1944-11-01 1952-11-01",,,,,21.41,15.28,9,"1944-11-01 1952-11-01",,,,,,,,,,,,,,,,
1953-10-01,,,,,,,,,8.44,3.23,9,"1944-10-01 1952-10-01",,,,,,,,,,,,,-3.3,1.95,9,"1944-10-01 1952-10-01",,,,,16.89,8.69,9,"1944-10-01 1952-10-01",,,,,,,,,,,,,,,,
1953-09-01,,,,,,,,,15.96,1.59,9,"1944-09-01 1952-09-01",,,,,,,,,,,,,2.31,0.91,9,"1944-09-01 1952-09-01",,,,,37.13,11.01,9,"1944-09-01 1952-09-01",,,,,,,,,,,,,,,,
1953-08-01,,,,,,,,,21.48,1.47,9,"1944-08-01 1952-08-01",,,,,,,,,,,,,6.3,0.9,9,"1944-08-01 1952-08-01",,,,,57.4,16.53,9,"1944-08-01 1952-08-01",,,,,,,,,,,,,,,,
1953-07-01,,,,,,,,,23.75,0.66,9,"1944-07-01 1952-07-01",,,,,,,,,,,,,8.07,0.51,9,"1944-07-01 1952-07-01",,,,,75.44,21.43,9,"1944-07-01 1952-07-01",,,,,,,,,,,,,,,,
1953-06-01,,,,,,,,,20.83,1.47,9,"1944-06-01 1952-06-01",,,,,,,,,,,,,5.1,1.32,9,"1944-06-01 1952-06-01",,,,,47.63,22.06,9,"1944-06-01 1952-06-01",,,,,,,,,,,,,,,,
1953-05-01,,,,,,,,,16.36,2.37,9,"1944-05-01 1952-05-01",,,,,,,,,,,,,1.65,1.87,9,"1944-05-01 1952-05-01",,,,,30.61,14.92,9,"1944-05-01 1952-05-01",,,,,,,,,,,,,,,,
1953-04-01,,,,,,,,,8.02,4.8,9,"1944-04-01 1952-04-01",,,,,,,,,,,,,-5.48,4.01,9,"1944-04-01 1952-04-01",,,,,20.02,13.47,9,"1944-04-01 1952-04-01",,,,,,,,,,,,,,,,
1953-03-01,,,,,,,,,-2.06,3.45,9,"1944-03-01 1952-03-01",,,,,,,,,,,,,-16.45,4.06,9,"1944-03-01 1952-03-01",,,,,14.79,16.98,9,"1944-03-01 1952-03-01",,,,,,,,,,,,,,,,
1953-02-01,,,,,,,,,-12.16,3.23,9,"1944-02-01 1952-02-01",,,,,,,,,,,,,-25.18,3.03,9,"1944-02-01 1952-02-01",,,,,12.33,11.04,9,"1944-02-01 1952-02-01",,,,,,,,,,,,,,,,
1953-01-01,,,,,,,,,-14.35,6.14,9,"1944-01-01 1952-01-01",,,,,,,,,,,,,-26.23,6.33,9,"1944-01-01 1952-01-01",,,,,14.84,6.18,9,"1944-01-01 1952-01-01",,,,,,,,,,,,,,,,
1952-12-01,,,,,,,,,-13.95,3.97,8,"1944-12-01 1951-12-01",,,,,,,,,,,,,-24.41,4,8,"1944-12-01 1951-12-01",,,,,18.21,11.7,8,"1944-12-01 1951-12-01",,,,,,,,,,,,,,,,
1952-11-01,,,,,,,,,-4.68,3.89,8,"1944-11-01 1951-11-01",,,,,,,,,,,,,-13.56,4.08,8,"1944-11-01 1951-11-01",,,,,22.7,15.74,8,"1944-11-01 1951-11-01",,,,,,,,,,,,,,,,
1952-10-01,,,,,,,,,8.19,3.33,8,"1944-10-01 1951-10-01",,,,,,,,,,,,,-3.44,2.03,8,"1944-10-01 1951-10-01",,,,,17.98,8.62,8,"1944-10-01 1951-10-01",,,,,,,,,,,,,,,,
1952-09-01,,,,,,,,,15.93,1.68,8,"1944-09-01 1951-09-01",,,,,,,,,,,,,2.32,0.96,8,"1944-09-01 1951-09-01",,,,,37.99,11.39,8,"1944-09-01 1951-09-01",,,,,,,,,,,,,,,,
1952-08-01,,,,,,,,,21.58,1.53,8,"1944-08-01 1951-08-01",,,,,,,,,,,,,6.36,0.93,8,"1944-08-01 1951-08-01",,,,,55.84,16.89,8,"1944-08-01 1951-08-01",,,,,,,,,,,,,,,,
1952-07-01,,,,,,,,,23.89,0.55,8,"1944-07-01 1951-07-01",,,,,,,,,,,,,8.07,0.54,8,"1944-07-01 1951-07-01",,,,,75.22,22.72,8,"1944-07-01 1951-07-01",,,,,,,,,,,,,,,,
1952-06-01,,,,,,,,,20.81,1.55,8,"1944-06-01 1951-06-01",,,,,,,,,,,,,4.88,1.23,8,"1944-06-01 1951-06-01",,,,,47.26,23.37,8,"1944-06-01 1951-06-01",,,,,,,,,,,,,,,,
1952-05-01,,,,,,,,,15.98,2.25,8,"1944-05-01 1951-05-01",,,,,,,,,,,,,1.46,1.9,8,"1944-05-01 1951-05-01",,,,,30.75,15.82,8,"1944-05-01 1951-05-01",,,,,,,,,,,,,,,,
1952-04-01,,,,,,,,,7.36,4.7,8,"1944-04-01 1951-04-01",,,,,,,,,,,,,-5.91,4.04,8,"1944-04-01 1951-04-01",,,,,21.6,13.48,8,"1944-04-01 1951-04-01",,,,,,,,,,,,,,,,
1952-03-01,,,,,,,,,-2.13,3.65,8,"1944-03-01 1951-03-01",,,,,,,,,,,,,-16.34,4.29,8,"1944-03-01 1951-03-01",,,,,13.46,17.56,8,"1944-03-01 1951-03-01",,,,,,,,,,,,,,,,
1952-02-01,,,,,,,,,-12.82,2.8,8,"1944-02-01 1951-02-01",,,,,,,,,,,,,-25.76,2.7,8,"1944-02-01 1951-02-01",,,,,12.44,11.71,8,"1944-02-01 1951-02-01",,,,,,,,,,,,,,,,
1952-01-01,,,,,,,,,-13.64,6.15,8,"1944-01-01 1951-01-01",,,,,,,,,,,,,-25.62,6.45,8,"1944-01-01 1951-01-01",,,,,14.15,6.21,8,"1944-01-01 1951-01-01",,,,,,,,,,,,,,,,
1951-12-01,,,,,,,,,-13.26,3.78,7,"1944-12-01 1950-12-01",,,,,,,,,,,,,-23.47,3.36,7,"1944-12-01 1950-12-01",,,,,19.17,12.21,7,"1944-12-01 1950-12-01",,,,,,,,,,,,,,,,
1951-11-01,,,,,,,,,-4.45,4.11,7,"1944-11-01 1950-11-01",,,,,,,,,,,,,-13.22,4.26,7,"1944-11-01 1950-11-01",,,,,20.76,15.91,7,"1944-11-01 1950-11-01",,,,,,,,,,,,,,,,
1951-10-01,,,,,,,,,8.75,3.18,7,"1944-10-01 1950-10-01",,,,,,,,,,,,,-2.88,1.47,7,"1944-10-01 1950-10-01",,,,,16.64,8.41,7,"1944-10-01 1950-10-01",,,,,,,,,,,,,,,,
1951-09-01,,,,,,,,,16.05,1.76,7,"1944-09-01 1950-09-01",,,,,,,,,,,,,2.29,1.03,7,"1944-09-01 1950-09-01",,,,,38.86,11.93,7,"1944-09-01 1950-09-01",,,,,,,,,,,,,,,,
1951-08-01,,,,,,,,,21.56,1.63,7,"1944-08-01 1950-08-01",,,,,,,,,,,,,6.43,0.98,7,"1944-08-01 1950-08-01",,,,,58.84,15.93,7,"1944-08-01 1950-08-01",,,,,,,,,,,,,,,,
1951-07-01,,,,,,,,,24,0.51,7,"1944-07-01 1950-07-01",,,,,,,,,,,,,8.11,0.57,7,"1944-07-01 1950-07-01",,,,,78.9,21.96,7,"1944-07-01 1950-07-01",,,,,,,,,,,,,,,,
1951-06-01,,,,,,,,,20.99,1.58,7,"1944-06-01 1950-06-01",,,,,,,,,,,,,5.13,1.11,7,"1944-06-01 1950-06-01",,,,,51.11,22.48,7,"1944-06-01 1950-06-01",,,,,,,,,,,,,,,,
1951-05-01,,,,,,,,,15.99,2.4,7,"1944-05-01 1950-05-01",,,,,,,,,,,,,1.3,1.99,7,"1944-05-01 1950-05-01",,,,,27.29,13.78,7,"1944-05-01 1950-05-01",,,,,,,,,,,,,,,,
1951-04-01,,,,,,,,,7.35,5.02,7,"1944-04-01 1950-04-01",,,,,,,,,,,,,-5.88,4.32,7,"1944-04-01 1950-04-01",,,,,18.81,12.06,7,"1944-04-01 1950-04-01",,,,,,,,,,,,,,,,
1951-03-01,,,,,,,,,-1.32,3.16,7,"1944-03-01 1950-03-01",,,,,,,,,,,,,-15.7,4.22,7,"1944-03-01 1950-03-01",,,,,6.93,3.32,7,"1944-03-01 1950-03-01",,,,,,,,,,,,,,,,
1951-02-01,,,,,,,,,-13.24,2.75,7,"1944-02-01 1950-02-01",,,,,,,,,,,,,-25.91,2.86,7,"1944-02-01 1950-02-01",,,,,13.7,12,7,"1944-02-01 1950-02-01",,,,,,,,,,,,,,,,
1951-01-01,,,,,,,,,-13.24,6.48,7,"1944-01-01 1950-01-01",,,,,,,,,,,,,-25.12,6.75,7,"1944-01-01 1950-01-01",,,,,12.99,5.76,7,"1944-01-01 1950-01-01",,,,,,,,,,,,,,,,
1950-12-01,,,,,,,,,-13.5,4.03,6,"1944-12-01 1949-12-01",,,,,,,,,,,,,-23.86,3.49,6,"1944-12-01 1949-12-01",,,,,14.52,4.72,6,"1944-12-01 1949-12-01",,,,,,,,,,,,,,,,
1950-11-01,,,,,,,,,-3.58,3.8,6,"1944-11-01 1949-11-01",,,,,,,,,,,,,-12.46,4.14,6,"1944-11-01 1949-11-01",,,,,14.92,7.51,6,"1944-11-01 1949-11-01",,,,,,,,,,,,,,,,
1950-10-01,,,,,,,,,9.45,2.91,6,"1944-10-01 1949-10-01",,,,,,,,,,,,,-2.8,1.58,6,"1944-10-01 1949-10-01",,,,,14.07,6.01,6,"1944-10-01 1949-10-01",,,,,,,,,,,,,,,,
1950-09-01,,,,,,,,,15.75,1.74,6,"1944-09-01 1949-09-01",,,,,,,,,,,,,2.36,1.1,6,"1944-09-01 1949-09-01",,,,,39.57,12.75,6,"1944-09-01 1949-09-01",,,,,,,,,,,,,,,,
1950-08-01,,,,,,,,,21.88,1.55,6,"1944-08-01 1949-08-01",,,,,,,,,,,,,6.66,0.86,6,"1944-08-01 1949-08-01",,,,,56.97,16.48,6,"1944-08-01 1949-08-01",,,,,,,,,,,,,,,,
1950-07-01,,,,,,,,,23.92,0.51,6,"1944-07-01 1949-07-01",,,,,,,,,,,,,8.18,0.58,6,"1944-07-01 1949-07-01",,,,,85.72,15.4,6,"1944-07-01 1949-07-01",,,,,,,,,,,,,,,,
1950-06-01,,,,,,,,,20.67,1.49,6,"1944-06-01 1949-06-01",,,,,,,,,,,,,5.21,1.18,6,"1944-06-01 1949-06-01",,,,,53.7,23.3,6,"1944-06-01 1949-06-01",,,,,,,,,,,,,,,,
1950-05-01,,,,,,,,,15.79,2.54,6,"1944-05-01 1949-05-01",,,,,,,,,,,,,1.35,2.14,6,"1944-05-01 1949-05-01",,,,,30.12,12.86,6,"1944-05-01 1949-05-01",,,,,,,,,,,,,,,,
1950-04-01,,,,,,,,,7.55,5.4,6,"1944-04-01 1949-04-01",,,,,,,,,,,,,-5.74,4.65,6,"1944-04-01 1949-04-01",,,,,15.43,9.48,6,"1944-04-01 1949-04-01",,,,,,,,,,,,,,,,
1950-03-01,,,,,,,,,-0.9,3.22,6,"1944-03-01 1949-03-01",,,,,,,,,,,,,-14.92,4.05,6,"1944-03-01 1949-03-01",,,,,6.83,3.58,6,"1944-03-01 1949-03-01",,,,,,,,,,,,,,,,
1950-02-01,,,,,,,,,-13.3,2.96,6,"1944-02-01 1949-02-01",,,,,,,,,,,,,-26.4,2.8,6,"1944-02-01 1949-02-01",,,,,9.22,5.22,6,"1944-02-01 1949-02-01",,,,,,,,,,,,,,,,
